timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1600763842511764855,0,0,-7.50336,0.306886,0.707107,0,0,-0.707107
1600763842531891632,0,0,-7.50336,0.306886,0.707107,0,0,-0.707107
1600763842531891632,0,0,-7.50003,0.30675,0.707107,0,0,-0.707107
1600763842551971231,0,0,-7.50003,0.30675,0.707107,0,0,-0.707107
1600763842551971231,0,0,-7.49672,0.306614,0.707107,0,0,-0.707107
1600763842551971231,0,0,-7.49672,0.306614,0.707107,0,0,-0.707107
1600763842571774010,0,0,-7.49672,0.306614,0.707107,0,0,-0.707107
1600763842571774010,0,0,-7.49345,0.306481,0.707107,0,0,-0.707107
1600763842592977807,0,0,-7.49345,0.306481,0.707107,0,0,-0.707107
1600763842592977807,0,0,-7.48996,0.306338,0.707107,0,0,-0.707107
1600763842592977807,0,0,-7.48996,0.306338,0.707107,0,0,-0.707107
1600763842611973278,0,0,-7.48996,0.306338,0.707107,0,0,-0.707107
1600763842611973278,0,0,-7.48682,0.306209,0.707107,0,0,-0.707107
1600763842631857065,0,0,-7.48682,0.306209,0.707107,0,0,-0.707107
1600763842631857065,0,0,-7.48354,0.306075,0.707107,0,0,-0.707107
1600763842651988868,0,0,-7.48354,0.306075,0.707107,0,0,-0.707107
1600763842651988868,0,0,-7.48022,0.305939,0.707107,0,0,-0.707107
1600763842651988868,0,0,-7.48022,0.305939,0.707107,0,0,-0.707107
1600763842671987915,0,0,-7.48022,0.305939,0.707107,0,0,-0.707107
1600763842671987915,0,0,-7.47692,0.305804,0.707107,0,0,-0.707107
1600763842691813876,0,0,-7.47692,0.305804,0.707107,0,0,-0.707107
1600763842691813876,0,0,-7.47365,0.305671,0.707107,0,0,-0.707107
1600763842711844489,0,0,-7.47365,0.305671,0.707107,0,0,-0.707107
1600763842711844489,0,0,-7.47034,0.305535,0.707107,0,0,-0.707107
1600763842711844489,0,0,-7.47034,0.305535,0.707107,0,0,-0.707107
1600763842731860566,0,0,-7.47034,0.305535,0.707107,0,0,-0.707107
1600763842731860566,0,0,-7.46704,0.3054,0.707107,0,0,-0.707107
1600763842751843580,0,0,-7.46704,0.3054,0.707107,0,0,-0.707107
1600763842751843580,0,0,-7.46374,0.305266,0.707107,0,0,-0.707107
1600763842771906674,0,0,-7.46374,0.305266,0.707107,0,0,-0.707107
1600763842771906674,0,0,-7.46043,0.30513,0.707107,0,0,-0.707107
1600763842771906674,0,0,-7.46043,0.30513,0.707107,0,0,-0.707107
1600763842793064639,0,0,-7.46043,0.30513,0.707107,0,0,-0.707107
1600763842793064639,0,0,-7.45694,0.304987,0.707107,0,0,-0.707107
1600763842811801526,0,0,-7.45694,0.304987,0.707107,0,0,-0.707107
1600763842811801526,0,0,-7.45385,0.304861,0.707107,0,0,-0.707107
1600763842811801526,0,0,-7.45385,0.304861,0.707107,0,0,-0.707107
1600763842831845500,0,0,-7.45385,0.304861,0.707107,0,0,-0.707107
1600763842831845500,0,0,-7.45054,0.304726,0.707107,0,0,-0.707107
1600763842851991951,0,0,-7.45054,0.304726,0.707107,0,0,-0.707107
1600763842851991951,0,0,-7.44722,0.30459,0.707107,0,0,-0.707107
1600763842871988261,0,0,-7.44722,0.30459,0.707107,0,0,-0.707107
1600763842871988261,0,0,-7.44392,0.304455,0.707107,0,0,-0.707107
1600763842871988261,0,0,-7.44392,0.304455,0.707107,0,0,-0.707107
1600763842891789593,0,0,-7.44392,0.304455,0.707107,0,0,-0.707107
1600763842891789593,0,0,-7.44065,0.304321,0.707107,0,0,-0.707107
1600763842911994977,0,0,-7.44065,0.304321,0.707107,0,0,-0.707107
1600763842911994977,0,0,-7.43732,0.304185,0.707107,0,0,-0.707107
1600763842931848225,0,0,-7.43732,0.304185,0.707107,0,0,-0.707107
1600763842931848225,0,0,-7.43404,0.304051,0.707107,0,0,-0.707107
1600763842931848225,0,0,-7.43404,0.304051,0.707107,0,0,-0.707107
1600763842951815435,0,0,-7.43404,0.304051,0.707107,0,0,-0.707107
1600763842951815435,0,0,-7.43075,0.303916,0.707107,0,0,-0.707107
1600763842971855478,0,0,-7.43075,0.303916,0.707107,0,0,-0.707107
1600763842971855478,0,0,-7.42744,0.303781,0.707107,0,0,-0.707107
1600763842971855478,0,0,-7.42744,0.303781,0.707107,0,0,-0.707107
1600763842993000366,0,0,-7.42744,0.303781,0.707107,0,0,-0.707107
1600763842993000366,0,0,-7.42395,0.303638,0.707107,0,0,-0.707107
1600763843011851035,0,0,-7.42395,0.303638,0.707107,0,0,-0.707107
1600763843011851035,0,0,-7.42084,0.303511,0.707107,0,0,-0.707107
1600763843031899689,0,0,-7.42084,0.303511,0.707107,0,0,-0.707107
1600763843031899689,0,0,-7.41753,0.303376,0.707107,0,0,-0.707107
1600763843031899689,0,0,-7.41753,0.303376,0.707107,0,0,-0.707107
1600763843051805103,0,0,-7.41753,0.303376,0.707107,0,0,-0.707107
1600763843051805103,0,0,-7.41425,0.303241,0.707107,0,0,-0.707107
1600763843071851848,0,0,-7.41425,0.303241,0.707107,0,0,-0.707107
1600763843071851848,0,0,-7.41094,0.303106,0.707107,0,0,-0.707107
1600763843092187748,0,0,-7.41094,0.303106,0.707107,0,0,-0.707107
1600763843092187748,0,0,-7.40759,0.302969,0.707107,0,0,-0.707107
1600763843092187748,0,0,-7.40759,0.302969,0.707107,0,0,-0.707107
1600763843111845967,0,0,-7.40759,0.302969,0.707107,0,0,-0.707107
