timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1600760646581699380,0,0,-7.99677,0.327066,0.659974,0,0,-0.751289
1600760646581699380,0,0,-7.99345,0.32693,0.659974,0,0,-0.751289
1600760646581699380,0,0,-7.99345,0.32693,0.659974,0,0,-0.751289
1600760646601570574,0,0,-7.99345,0.32693,0.659974,0,0,-0.751289
1600760646601570574,0,0,-7.99017,0.326796,0.659974,0,0,-0.751289
1600760646621554129,0,0,-7.99017,0.326796,0.659974,0,0,-0.751289
1600760646621554129,0,0,-7.98687,0.326662,0.659974,0,0,-0.751289
1600760646621554129,0,0,-7.98687,0.326662,0.659974,0,0,-0.751289
1600760646641773427,0,0,-7.98687,0.326662,0.659974,0,0,-0.751289
1600760646641773427,0,0,-7.98354,0.326525,0.659974,0,0,-0.751289
1600760646661663776,0,0,-7.98354,0.326525,0.659974,0,0,-0.751289
1600760646661663776,0,0,-7.98026,0.326391,0.659974,0,0,-0.751289
1600760646661663776,0,0,-7.98026,0.326391,0.659974,0,0,-0.751289
1600760646681798771,0,0,-7.98026,0.326391,0.659974,0,0,-0.751289
1600760646681798771,0,0,-7.97693,0.326255,0.659974,0,0,-0.751289
1600760646701665212,0,0,-7.97693,0.326255,0.659974,0,0,-0.751289
1600760646701665212,0,0,-7.97366,0.326121,0.659974,0,0,-0.751289
1600760646722811557,0,0,-7.97366,0.326121,0.659974,0,0,-0.751289
1600760646722811557,0,0,-7.97017,0.325978,0.659974,0,0,-0.751289
1600760646722811557,0,0,-7.97017,0.325978,0.659974,0,0,-0.751289
1600760646741782458,0,0,-7.97017,0.325978,0.659974,0,0,-0.751289
1600760646741782458,0,0,-7.96704,0.32585,0.659974,0,0,-0.751289
1600760646761775419,0,0,-7.96704,0.32585,0.659974,0,0,-0.751289
1600760646761775419,0,0,-7.96374,0.325715,0.659974,0,0,-0.751289
1600760646781611359,0,0,-7.96374,0.325715,0.659974,0,0,-0.751289
1600760646781611359,0,0,-7.96046,0.325581,0.659974,0,0,-0.751289
1600760646781611359,0,0,-7.96046,0.325581,0.659974,0,0,-0.751289
1600760646801776676,0,0,-7.96046,0.325581,0.659974,0,0,-0.751289
