timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1600764022777757931,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,6.93116e-310,6.95331e-310,6.95331e-310,1
1600764022786799838,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0,1
1600764022795460431,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0,1
1600764022803953874,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00165705,1
1600764022812473727,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00165705,1
1600764022821032442,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00165705,1
1600764022829409321,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00330569,1
1600764022837877930,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00330569,1
1600764022846265495,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.004946,1
1600764022854721589,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.004946,1
1600764022863094549,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0067043,1
1600764022871541487,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0067043,1
1600764022879911278,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0067043,1
1600764022888352228,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00825752,1
1600764022896818934,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00825752,1
1600764022905260133,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00990668,1
1600764022913676548,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00990668,1
1600764022922125931,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0115576,1
1600764022930494989,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0115576,1
1600764022938956500,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0115576,1
1600764022947379019,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0132108,1
1600764022955823571,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0132108,1
1600764022964207224,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0148612,1
1600764022972719332,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0148612,1
1600764022981113814,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0165112,1
1600764022989548899,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0165112,1
1600764022997911832,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0165112,1
1600764023006400105,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0181579,1
1600764023014780663,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0181579,1
1600764023023186971,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.019796,1
1600764023031620223,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.019796,1
1600764023040078805,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.019796,1
1600764023048455714,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0214618,1
1600764023056911302,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0214618,1
1600764023065285677,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0231978,1
1600764023073776471,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0231978,1
1600764023082161581,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.024758,1
1600764023090589480,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.024758,1
1600764023099043536,0,-0,-0,0,-0,-0,0,0,0,1,0,-0,1.39506e-05,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.024758,1
