timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1600760634530566693,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,6.95202e-310,6.95274e-310,6.95274e-310,1
1600760634539454120,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0,1
1600760634547912258,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0,1
1600760634556321496,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00155009,1
1600760634564667806,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00155009,1
1600760634573062573,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00320435,1
1600760634581418087,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00320435,1
1600760634589803555,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00320435,1
1600760634598111214,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0048682,1
1600760634606472572,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0048682,1
1600760634614809667,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0065063,1
1600760634623183282,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0065063,1
1600760634631497727,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00815725,1
1600760634639944232,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00815725,1
1600760634648345365,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00815725,1
1600760634656747821,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00982127,1
1600760634665126170,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.00982127,1
1600760634673497217,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0114535,1
1600760634681868269,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0114535,1
1600760634690288503,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0131011,1
1600760634698650730,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0131011,1
1600760634707023042,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0131011,1
1600760634715333358,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0147564,1
1600760634723690138,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0147564,1
1600760634731991354,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0164991,1
1600760634740342344,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0164991,1
1600760634748703536,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0164991,1
1600760634757068524,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.018058,1
1600760634765404510,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.018058,1
1600760634773784992,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0197053,1
1600760634782106492,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.0197053,1
1600760634790477301,0,-0,-0,0,-0,-0,0,0,0,0.659974,0,-0,-0.751289,0,-0,0.1,0,0,0.15,0,0,0,0,0,0.02135,1
