timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1600760051364766091,0,0,-7.85144,0.321122,0.707107,0,0,-0.707107
1600760051364766091,0,0,-7.84814,0.320987,0.707107,0,0,-0.707107
1600760051364766091,0,0,-7.84814,0.320987,0.707107,0,0,-0.707107
1600760051384624339,0,0,-7.84814,0.320987,0.707107,0,0,-0.707107
1600760051384624339,0,0,-7.84487,0.320853,0.707107,0,0,-0.707107
1600760051405767047,0,0,-7.84487,0.320853,0.707107,0,0,-0.707107
1600760051405767047,0,0,-7.84138,0.320711,0.707107,0,0,-0.707107
1600760051405767047,0,0,-7.84138,0.320711,0.707107,0,0,-0.707107
1600760051424753666,0,0,-7.84138,0.320711,0.707107,0,0,-0.707107
1600760051424753666,0,0,-7.83824,0.320583,0.707107,0,0,-0.707107
1600760051444801834,0,0,-7.83824,0.320583,0.707107,0,0,-0.707107
1600760051444801834,0,0,-7.83494,0.320447,0.707107,0,0,-0.707107
1600760051464676113,0,0,-7.83494,0.320447,0.707107,0,0,-0.707107
1600760051464676113,0,0,-7.83166,0.320313,0.707107,0,0,-0.707107
1600760051464676113,0,0,-7.83166,0.320313,0.707107,0,0,-0.707107
1600760051484793404,0,0,-7.83166,0.320313,0.707107,0,0,-0.707107
1600760051484793404,0,0,-7.82834,0.320177,0.707107,0,0,-0.707107
1600760051504772455,0,0,-7.82834,0.320177,0.707107,0,0,-0.707107
1600760051504772455,0,0,-7.82504,0.320043,0.707107,0,0,-0.707107
1600760051524783384,0,0,-7.82504,0.320043,0.707107,0,0,-0.707107
1600760051524783384,0,0,-7.82174,0.319908,0.707107,0,0,-0.707107
1600760051524783384,0,0,-7.82174,0.319908,0.707107,0,0,-0.707107
1600760051544758191,0,0,-7.82174,0.319908,0.707107,0,0,-0.707107
1600760051544758191,0,0,-7.81844,0.319773,0.707107,0,0,-0.707107
1600760051564670937,0,0,-7.81844,0.319773,0.707107,0,0,-0.707107
1600760051564670937,0,0,-7.81516,0.319638,0.707107,0,0,-0.707107
1600760051584646037,0,0,-7.81516,0.319638,0.707107,0,0,-0.707107
1600760051584646037,0,0,-7.81186,0.319504,0.707107,0,0,-0.707107
1600760051584646037,0,0,-7.81186,0.319504,0.707107,0,0,-0.707107
1600760051605817071,0,0,-7.81186,0.319504,0.707107,0,0,-0.707107
1600760051605817071,0,0,-7.80837,0.319361,0.707107,0,0,-0.707107
1600760051624783807,0,0,-7.80837,0.319361,0.707107,0,0,-0.707107
1600760051624783807,0,0,-7.80524,0.319233,0.707107,0,0,-0.707107
1600760051644692426,0,0,-7.80524,0.319233,0.707107,0,0,-0.707107
1600760051644692426,0,0,-7.80195,0.319098,0.707107,0,0,-0.707107
1600760051644692426,0,0,-7.80195,0.319098,0.707107,0,0,-0.707107
1600760051664798257,0,0,-7.80195,0.319098,0.707107,0,0,-0.707107
1600760051664798257,0,0,-7.79864,0.318963,0.707107,0,0,-0.707107
1600760051684700111,0,0,-7.79864,0.318963,0.707107,0,0,-0.707107
1600760051684700111,0,0,-7.79535,0.318828,0.707107,0,0,-0.707107
1600760051684700111,0,0,-7.79535,0.318828,0.707107,0,0,-0.707107
1600760051704760209,0,0,-7.79535,0.318828,0.707107,0,0,-0.707107
1600760051704760209,0,0,-7.79204,0.318693,0.707107,0,0,-0.707107
1600760051724798476,0,0,-7.79204,0.318693,0.707107,0,0,-0.707107
1600760051724798476,0,0,-7.78874,0.318558,0.707107,0,0,-0.707107
1600760051744761194,0,0,-7.78874,0.318558,0.707107,0,0,-0.707107
1600760051744761194,0,0,-7.78544,0.318423,0.707107,0,0,-0.707107
1600760051744761194,0,0,-7.78544,0.318423,0.707107,0,0,-0.707107
1600760051764676523,0,0,-7.78544,0.318423,0.707107,0,0,-0.707107
1600760051764676523,0,0,-7.78216,0.318289,0.707107,0,0,-0.707107
1600760051784786810,0,0,-7.78216,0.318289,0.707107,0,0,-0.707107
1600760051784786810,0,0,-7.77884,0.318153,0.707107,0,0,-0.707107
1600760051805843576,0,0,-7.77884,0.318153,0.707107,0,0,-0.707107
1600760051805843576,0,0,-7.77536,0.318011,0.707107,0,0,-0.707107
1600760051805843576,0,0,-7.77536,0.318011,0.707107,0,0,-0.707107
1600760051824794125,0,0,-7.77536,0.318011,0.707107,0,0,-0.707107
1600760051824794125,0,0,-7.77224,0.317883,0.707107,0,0,-0.707107
1600760051844816400,0,0,-7.77224,0.317883,0.707107,0,0,-0.707107
1600760051844816400,0,0,-7.76893,0.317748,0.707107,0,0,-0.707107
1600760051864716895,0,0,-7.76893,0.317748,0.707107,0,0,-0.707107
1600760051864716895,0,0,-7.76565,0.317613,0.707107,0,0,-0.707107
1600760051864716895,0,0,-7.76565,0.317613,0.707107,0,0,-0.707107
1600760051884710247,0,0,-7.76565,0.317613,0.707107,0,0,-0.707107
1600760051884710247,0,0,-7.76235,0.317479,0.707107,0,0,-0.707107
1600760051904773341,0,0,-7.76235,0.317479,0.707107,0,0,-0.707107
1600760051904773341,0,0,-7.75904,0.317343,0.707107,0,0,-0.707107
1600760051924781908,0,0,-7.75904,0.317343,0.707107,0,0,-0.707107
1600760051924781908,0,0,-7.75574,0.317208,0.707107,0,0,-0.707107
1600760051924781908,0,0,-7.75574,0.317208,0.707107,0,0,-0.707107
1600760051944785123,0,0,-7.75574,0.317208,0.707107,0,0,-0.707107
1600760051944785123,0,0,-7.75244,0.317073,0.707107,0,0,-0.707107
1600760051964843615,0,0,-7.75244,0.317073,0.707107,0,0,-0.707107
1600760051964843615,0,0,-7.74913,0.316938,0.707107,0,0,-0.707107
1600760051964843615,0,0,-7.74913,0.316938,0.707107,0,0,-0.707107
1600760051984775943,0,0,-7.74913,0.316938,0.707107,0,0,-0.707107
1600760051984775943,0,0,-7.74584,0.316803,0.707107,0,0,-0.707107
1600760052005855747,0,0,-7.74584,0.316803,0.707107,0,0,-0.707107
1600760052005855747,0,0,-7.74236,0.316661,0.707107,0,0,-0.707107
1600760052024849069,0,0,-7.74236,0.316661,0.707107,0,0,-0.707107
1600760052024849069,0,0,-7.73923,0.316533,0.707107,0,0,-0.707107
1600760052024849069,0,0,-7.73923,0.316533,0.707107,0,0,-0.707107
1600760052044711302,0,0,-7.73923,0.316533,0.707107,0,0,-0.707107
1600760052044711302,0,0,-7.73595,0.316399,0.707107,0,0,-0.707107
1600760052064693008,0,0,-7.73595,0.316399,0.707107,0,0,-0.707107
1600760052064693008,0,0,-7.73265,0.316264,0.707107,0,0,-0.707107
1600760052084846049,0,0,-7.73265,0.316264,0.707107,0,0,-0.707107
1600760052084846049,0,0,-7.72933,0.316128,0.707107,0,0,-0.707107
1600760052084846049,0,0,-7.72933,0.316128,0.707107,0,0,-0.707107
1600760052104708723,0,0,-7.72933,0.316128,0.707107,0,0,-0.707107
1600760052104708723,0,0,-7.72605,0.315994,0.707107,0,0,-0.707107
1600760052124692692,0,0,-7.72605,0.315994,0.707107,0,0,-0.707107
1600760052124692692,0,0,-7.72275,0.315859,0.707107,0,0,-0.707107
1600760052144706315,0,0,-7.72275,0.315859,0.707107,0,0,-0.707107
1600760052144706315,0,0,-7.71945,0.315724,0.707107,0,0,-0.707107
1600760052144706315,0,0,-7.71945,0.315724,0.707107,0,0,-0.707107
1600760052164737569,0,0,-7.71945,0.315724,0.707107,0,0,-0.707107
1600760052164737569,0,0,-7.71615,0.315589,0.707107,0,0,-0.707107
1600760052184637033,0,0,-7.71615,0.315589,0.707107,0,0,-0.707107
1600760052184637033,0,0,-7.71286,0.315455,0.707107,0,0,-0.707107
1600760052184637033,0,0,-7.71286,0.315455,0.707107,0,0,-0.707107
1600760052205805846,0,0,-7.71286,0.315455,0.707107,0,0,-0.707107
1600760052205805846,0,0,-7.70937,0.315312,0.707107,0,0,-0.707107
1600760052224696045,0,0,-7.70937,0.315312,0.707107,0,0,-0.707107
1600760052224696045,0,0,-7.70625,0.315184,0.707107,0,0,-0.707107
1600760052244804464,0,0,-7.70625,0.315184,0.707107,0,0,-0.707107
