timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1581496246714731656,-0.0799177,0.000790964,-0.0451132,0.0238228,-0.00680043,-0.0154938,-0.191552,-0.0718541,-0.143119,0.999974,0.00723533,0.000246656,0.000238626,-0.0874163,0.00111803,0.15375,-0.00749867,0.000490593,0.218749,0,0,0,2.70805e-312,2.70801e-312,2.71308e-312,1
1581496246724071048,-0.0799177,0.000790964,-0.0451132,0.0238228,-0.00680043,-0.0154938,-0.191552,-0.0718541,-0.143119,0.999974,0.00723533,0.000246656,0.000238626,-0.0874163,0.00111803,0.15375,-0.00749867,0.000490593,0.218749,0,0,0,0,0,0,1
1581496246734133576,-0.0792777,0.000547292,-0.0448991,0.0193919,-0.00666533,-0.0143535,-0.348092,-0.0938512,-0.0649513,0.999973,0.0072887,0.000112898,0.000835388,-0.0874163,0.00111803,0.15375,-0.00813862,0.000856102,0.218514,0,0,0,0,0,0,1
1581496246744007464,-0.0792777,0.000547292,-0.0448991,0.0193919,-0.00666533,-0.0143535,-0.348092,-0.0938512,-0.0649513,0.999973,0.0072887,0.000112898,0.000835388,-0.0874163,0.00111803,0.15375,-0.00813862,0.000856102,0.218514,0,0,0,-0.000170571,4.66005e-05,0.00216416,1
1581496246754136200,-0.0789914,0.000416356,-0.0447998,0.0193919,-0.00666533,-0.0143535,-0.348092,-0.0938512,-0.0649513,0.999973,0.0072887,0.000112898,0.000835388,-0.0874163,0.00111803,0.15375,-0.0084249,0.0010525,0.218404,0,0,0,-0.000170571,4.66005e-05,0.00216416,1
1581496246764025352,-0.0787006,0.00027067,-0.0447118,0.0165281,-0.00716391,-0.0121884,-0.10859,-0.116417,0.0865,0.999973,0.00703459,0.00029574,0.00226375,-0.0874163,0.00111803,0.15375,-0.00871576,0.00127103,0.218308,0,0,0,-0.000266148,7.31185e-05,0.00336377,1
1581496246774013800,-0.0783263,8.17295e-05,-0.0443433,0.0164383,-0.00514483,-0.00884993,-0.0939941,-0.109023,0.133745,0.999976,0.00655529,0.000350419,0.00239775,-0.0874163,0.00111803,0.15375,-0.00909005,0.00155444,0.217902,0,0,0,-0.000367002,0.000106818,0.00474509,1
1581496246784027464,-0.0781708,1.95202e-07,-0.0441345,0.0156695,-0.00447004,-0.00783283,-0.164115,-0.0428376,0.0203248,0.999977,0.00633158,0.000380165,0.00223076,-0.0874163,0.00111803,0.15375,-0.00924551,0.00167675,0.217673,0,0,0,-0.000488264,0.00013864,0.00636073,1
1581496246794036296,-0.077948,-0.000110209,-0.0439725,0.0148171,-0.00589367,-0.00849685,-0.156803,-0.278387,-0.0987795,0.99998,0.00607222,0.000473545,0.0018115,-0.0874163,0.00111803,0.15375,-0.00946828,0.00184235,0.217494,0,0,0,-0.000488264,0.00013864,0.00636073,1
1581496246804058152,-0.0777634,-0.000220231,-0.043798,0.0163874,-0.00631671,-0.00905943,0.0859022,-0.203344,-0.119579,0.999982,0.00586314,0.000519443,0.00135064,-0.0874163,0.00111803,0.15375,-0.00965291,0.00200739,0.217302,0,0,0,-0.000627157,0.000182884,0.00829946,1
1581496246814015336,-0.0776445,-0.000309606,-0.0435862,0.0165066,-0.00640061,-0.00850894,-0.00420659,-0.17906,-0.0377937,0.999983,0.00570867,0.000590683,0.00112128,-0.0874163,0.00111803,0.15375,-0.00977186,0.00214145,0.217069,0,0,0,-0.00070524,0.000207844,0.0093176,1
1581496246824054696,-0.0775417,-0.000396703,-0.0433977,0.0167485,-0.00613347,-0.00817835,0.0406294,-0.142314,-0.0460247,0.999984,0.00558745,0.000644865,0.000965321,-0.0874163,0.00111803,0.15375,-0.00987464,0.00227209,0.216862,0,0,0,-0.00070524,0.000207844,0.0093176,1
1581496246834026696,-0.0773895,-0.000574704,-0.0430204,0.013847,-0.00761279,-0.00760175,-0.179811,-0.392514,-0.0398771,0.999984,0.00547852,0.000979834,0.000934208,-0.0874163,0.00111803,0.15375,-0.0100268,0.0025391,0.216447,0,0,0,-0.000818291,0.000243537,0.010751,1
1581496246844004744,-0.0773895,-0.000574704,-0.0430204,0.013847,-0.00761279,-0.00760175,-0.179811,-0.392514,-0.0398771,0.999984,0.00547852,0.000979834,0.000934208,-0.0874163,0.00111803,0.15375,-0.0100268,0.0025391,0.216447,0,0,0,-0.000930904,0.000291423,0.0123362,1
1581496246854153640,-0.0773895,-0.000574704,-0.0430204,0.013847,-0.00761279,-0.00760175,-0.179811,-0.392514,-0.0398771,0.999984,0.00547852,0.000979834,0.000934208,-0.0874163,0.00111803,0.15375,-0.0100268,0.0025391,0.216447,0,0,0,-0.000930904,0.000291423,0.0123362,1
1581496246864084488,-0.0771377,-0.000886727,-0.0426998,0.0153896,-0.0109779,-0.00556792,-0.0731722,-0.201616,-0.0193614,0.999983,0.00533241,0.00144095,0.00174778,-0.0874163,0.00111803,0.15375,-0.0102786,0.00300713,0.216094,0,0,0,-0.000930904,0.000291423,0.0123362,1
1581496246874044712,-0.0769918,-0.00109871,-0.0425314,0.0116277,-0.011181,-0.00367313,-0.324236,-0.188683,0.111184,0.999983,0.005154,0.00169387,0.00208444,-0.0874163,0.00111803,0.15375,-0.0104246,0.00332511,0.215909,0,0,0,-0.00112081,0.00039489,0.0147962,1
1581496246884010600,-0.0769918,-0.00109871,-0.0425314,0.0116277,-0.011181,-0.00367313,-0.324236,-0.188683,0.111184,0.999983,0.005154,0.00169387,0.00208444,-0.0874163,0.00111803,0.15375,-0.0104246,0.00332511,0.215909,0,0,0,-0.00122442,0.000463049,0.0163438,1
1581496246894043336,-0.0769329,-0.00143609,-0.0421174,0.0090867,-0.0135476,-0.00217786,-0.167154,-0.111787,0.00239549,0.999984,0.00479053,0.0021785,0.00182056,-0.0874163,0.00111803,0.15375,-0.0104834,0.00383118,0.215454,0,0,0,-0.00122442,0.000463049,0.0163438,1
1581496246904046728,-0.0769379,-0.00159761,-0.0419051,0.0084482,-0.0140263,-0.00148847,-0.134523,-0.226125,0.0303486,0.999985,0.00468564,0.00236064,0.00146923,-0.0874163,0.00111803,0.15375,-0.0104784,0.00407346,0.21522,0,0,0,-0.00134132,0.000566858,0.0182937,1
1581496246914008776,-0.0769909,-0.00170186,-0.0417729,0.0059894,-0.0118971,-0.00194239,-0.29632,0.0300332,-0.0411454,0.999985,0.00465748,0.00251572,0.00108957,-0.0874163,0.00111803,0.15375,-0.0104254,0.00422983,0.215075,0,0,0,-0.00134132,0.000566858,0.0182937,1
1581496246924013896,-0.0770616,-0.00181474,-0.0416531,0.00372286,-0.0132352,-0.00245875,-0.261088,-0.364959,-0.0399764,0.999985,0.00475334,0.00272459,0.00068818,-0.0874163,0.00111803,0.15375,-0.0103547,0.00439915,0.214943,0,0,0,-0.00142586,0.000649915,0.0199703,1
1581496246934016328,-0.0772664,-0.00201217,-0.0414396,0.00204546,-0.0129697,-0.00352719,-0.223181,-0.185917,-0.172199,0.999984,0.00486879,0.00295262,0.000468498,-0.0874163,0.00111803,0.15375,-0.01015,0.00469529,0.214708,0,0,0,-0.00146504,0.000698992,0.0208778,1
1581496246944004136,-0.0773809,-0.00210161,-0.0413471,0.000246471,-0.00948959,-0.00422392,-0.363142,0.391899,-0.0231058,0.999981,0.00516425,0.00339905,0.00025192,-0.0874163,0.00111803,0.15375,-0.0100354,0.00482945,0.214606,0,0,0,-0.00152186,0.0007813,0.0224031,1
1581496246954049288,-0.0773809,-0.00210161,-0.0413471,0.000246471,-0.00948959,-0.00422392,-0.363142,0.391899,-0.0231058,0.999981,0.00516425,0.00339905,0.00025192,-0.0874163,0.00111803,0.15375,-0.0100354,0.00482945,0.214606,0,0,0,-0.00152186,0.0007813,0.0224031,1
