timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1581496026884450280,-0.0826966,0.000351904,-0.0527986,-0.0101726,-0.03497,-0.0474212,-0.638835,0.123271,-0.342863,0.999945,0.010257,0.00192992,0.000711141,-0.084185,-0.00240374,0.151108,-0.00178601,-0.00413347,0.265078,0,0,0,0.000123126,0.000325897,0.0216684,1
1581496026894393320,-0.0827917,0.000139394,-0.0529372,-0.00611791,-0.0372245,-0.0380248,0.478353,-0.369252,1.04297,0.999945,0.0102969,0.00207489,0.000606577,-0.084185,-0.00240374,0.151108,-0.00167187,-0.0038147,0.265258,0,0,0,0.000161337,0.000466394,0.0238041,1
1581496026904376840,-0.0828802,-3.41042e-05,-0.052986,-0.009672,-0.03215,-0.0347167,-0.430334,0.513484,0.395293,0.999945,0.0103087,0.00206732,0.00046887,-0.084185,-0.00240374,0.151108,-0.00156575,-0.00355445,0.265322,0,0,0,0.000161337,0.000466394,0.0238041,1
1581496026914373064,-0.082911,-7.45401e-05,-0.0529018,-0.00739183,-0.0370925,-0.0351996,0.304871,-0.913968,-0.0928629,0.999945,0.0102494,0.00227181,0.00042985,-0.084185,-0.00240374,0.151108,-0.00152878,-0.0034938,0.265212,0,0,0,0.000203149,0.000613888,0.0261255,1
1581496026924392136,-0.082911,-7.45401e-05,-0.0529018,-0.00739183,-0.0370925,-0.0351996,0.304871,-0.913968,-0.0928629,0.999945,0.0102494,0.00227181,0.00042985,-0.084185,-0.00240374,0.151108,-0.00152878,-0.0034938,0.265212,0,0,0,0.000203149,0.000613888,0.0261255,1
1581496026934371560,-0.0831142,-0.000259075,-0.0526874,-0.0201001,-0.0293229,-0.0177693,-0.566736,-0.549665,-0.69725,0.99994,0.0106855,0.00223061,0.000373994,-0.084185,-0.00240374,0.151108,-0.00128488,-0.003217,0.264933,0,0,0,0.000203149,0.000613888,0.0261255,1
1581496026944371048,-0.0834186,-0.000250546,-0.0522938,-0.0246729,-0.0270132,-0.0233071,-0.0685496,0.125682,-1.24304,0.999938,0.0108708,0.00219214,0.000388627,-0.084185,-0.00240374,0.151108,-0.000919616,-0.00322979,0.264422,0,0,0,0.000348956,0.000816194,0.0294117,1
1581496026954542504,-0.0836135,-0.000270383,-0.0521473,-0.0277435,-0.0318472,-0.0159116,-0.375349,-0.971873,0.988518,0.999937,0.0110403,0.00210193,0.000384883,-0.084185,-0.00240374,0.151108,-0.000685758,-0.00320004,0.264231,0,0,0,0.000449557,0.000916922,0.0312396,1
1581496026964378952,-0.0838217,-0.000269686,-0.052005,-0.0252158,-0.0204477,-0.0202308,0.264835,1.05387,-0.612766,0.999936,0.0110973,0.00212118,0.000302441,-0.084185,-0.00240374,0.151108,-0.000435846,-0.00320108,0.264046,0,0,0,0.000449557,0.000916922,0.0312396,1
1581496026974376744,-0.0840562,-0.000275844,-0.0518772,-0.0298672,-0.0296221,-0.0162207,-0.528184,-1.40862,0.487253,0.999936,0.0111573,0.00204647,0.000241408,-0.084185,-0.00240374,0.151108,-0.000154452,-0.00319184,0.26388,0,0,0,0.000566885,0.000998581,0.0332586,1
1581496026984425448,-0.0843139,-0.000376671,-0.051721,-0.0170447,-0.0268926,-0.00529873,1.13612,-0.0191208,1.03782,0.999933,0.0113613,0.00216243,0.000127518,-0.084185,-0.00240374,0.151108,0.000154744,-0.0030406,0.263677,0,0,0,0.000566885,0.000998581,0.0332586,1
1581496026994425640,-0.0847953,-0.000324606,-0.0512277,-0.0207045,-0.0265954,-0.00592038,0.532062,-0.853267,0.275618,0.999934,0.0113163,0.00211173,-6.04686e-05,-0.084185,-0.00240374,0.151108,0.000732463,-0.0031187,0.263036,0,0,0,0.000668807,0.00113993,0.0356494,1
1581496027004393448,-0.0847953,-0.000324606,-0.0512277,-0.0207045,-0.0265954,-0.00592038,0.532062,-0.853267,0.275618,0.999934,0.0113163,0.00211173,-6.04686e-05,-0.084185,-0.00240374,0.151108,0.000732463,-0.0031187,0.263036,0,0,0,0.00076915,0.00124982,0.0375379,1
1581496027014402888,-0.0856007,-0.0004495,-0.0509203,-0.0269504,-0.0268276,-0.0211494,-0.232522,-0.0829421,-0.108518,0.999935,0.0111585,0.00248226,-0.000214724,-0.084185,-0.00240374,0.151108,0.00169893,-0.00293136,0.262636,0,0,0,0.00076915,0.00124982,0.0375379,1
1581496027024414632,-0.0860023,-0.000460616,-0.0508425,-0.0267754,-0.0283159,-0.0271756,-0.232522,-0.0829421,-0.108518,0.999935,0.0111585,0.00248226,-0.000214724,-0.084185,-0.00240374,0.151108,0.00218083,-0.00291469,0.262535,0,0,0,0.000947042,0.00139819,0.040181,1
1581496027034383656,-0.0860023,-0.000460616,-0.0508425,-0.0267754,-0.0283159,-0.0271756,0.130217,-0.391982,-0.480882,0.999933,0.0111995,0.00275669,-0.000156111,-0.084185,-0.00240374,0.151108,0.00218083,-0.00291469,0.262535,0,0,0,0.000947042,0.00139819,0.040181,1
1581496027044414856,-0.0868439,-0.000559471,-0.0507869,-0.0296317,-0.0311775,-0.0292263,0.136188,-0.457796,-1.17533,0.999934,0.0110463,0.00304795,-0.000359862,-0.084185,-0.00240374,0.151108,0.00319069,-0.0027664,0.262463,0,0,0,0.000947042,0.00139819,0.040181,1
1581496027054390280,-0.087352,-0.000695471,-0.0508914,-0.0323876,-0.0315649,-0.0323264,-0.229123,-0.23772,-0.0553548,0.999934,0.0109692,0.00338937,-0.00028757,-0.084185,-0.00240374,0.151108,0.00380048,-0.0025624,0.262599,0,0,0,0.00120035,0.00161745,0.0435576,1
1581496027064396456,-0.087781,-0.000737775,-0.0509022,-0.0343618,-0.0323289,-0.0249298,-0.188288,-0.23695,1.13897,0.999933,0.0109635,0.0035981,-0.00039373,-0.084185,-0.00240374,0.151108,0.00431531,-0.00249895,0.262613,0,0,0,0.00131848,0.00171213,0.0450018,1
1581496027074412680,-0.0882315,-0.000782918,-0.0509592,-0.0346908,-0.0277089,-0.037432,-0.0181647,0.349632,-1.30528,0.999934,0.0107545,0.00391279,-0.000426272,-0.084185,-0.00240374,0.151108,0.00485589,-0.00243123,0.262687,0,0,0,0.00131848,0.00171213,0.0450018,1
1581496027084387048,-0.0888252,-0.000888337,-0.0512892,-0.0349325,-0.0217096,-0.0457935,0.0676039,0.332355,-0.407767,0.999936,0.0105459,0.00410118,-0.000560082,-0.084185,-0.00240374,0.151108,0.00556826,-0.00227311,0.263116,0,0,0,0.00150741,0.00183289,0.0471525,1
1581496027094390184,-0.0892103,-0.000860926,-0.0513515,-0.035777,-0.0233813,-0.0342564,-0.0955299,-0.365811,1.49077,0.999936,0.0105203,0.00423138,-0.000641924,-0.084185,-0.00240374,0.151108,0.00603037,-0.00231422,0.263197,0,0,0,0.00165569,0.00190405,0.0488489,1
1581496027104408584,-0.0899477,-0.000752872,-0.0515132,-0.0405385,-0.0255262,-0.0367238,-0.584717,-1.19828,1.56427,0.999937,0.0102625,0.00446594,-0.000607297,-0.084185,-0.00240374,0.151108,0.00691534,-0.0024763,0.263407,0,0,0,0.00165569,0.00190405,0.0488489,1
1581496027114362024,-0.0904603,-0.000839032,-0.0516018,-0.0439764,-0.0327039,-0.025683,-0.331587,-0.865049,1.18881,0.999938,0.0101825,0.00454364,-0.000549248,-0.084185,-0.00240374,0.151108,0.00753044,-0.00234706,0.263522,0,0,0,0.00201456,0.00207836,0.0522535,1
1581496027124377768,-0.0904603,-0.000839032,-0.0516018,-0.0439764,-0.0327039,-0.025683,-0.331587,-0.865049,1.18881,0.999938,0.0101825,0.00454364,-0.000549248,-0.084185,-0.00240374,0.151108,0.00753044,-0.00234706,0.263522,0,0,0,0.00217402,0.00217235,0.0535965,1
1581496027134456616,-0.0909306,-0.000908101,-0.0516362,-0.0500281,-0.0336145,-0.0349697,-0.70634,-0.29697,-1.04078,0.99994,0.00994136,0.00466444,-0.000464434,-0.084185,-0.00240374,0.151108,0.00809473,-0.00224346,0.263567,0,0,0,0.00217402,0.00217235,0.0535965,1
1581496027144390664,-0.0919926,-0.00123198,-0.0516658,-0.0558904,-0.0483741,-0.0184222,1.10945,1.26797,0.0147007,0.999941,0.00976846,0.00470895,-0.000235719,-0.084185,-0.00240374,0.151108,0.00936921,-0.00175764,0.263605,0,0,0,0.00217402,0.00217235,0.0535965,1
1581496027154391976,-0.0927972,-0.00162691,-0.0517405,-0.0672649,-0.0512149,-0.0249635,-0.972313,-0.414893,-0.424675,0.999946,0.00934459,0.00457969,-0.000204773,-0.084185,-0.00240374,0.151108,0.0103347,-0.00116524,0.263703,0,0,0,0.00265965,0.00251924,0.0567446,1
1581496027164394472,-0.0934881,-0.00194263,-0.0517812,-0.0664825,-0.0587719,-0.0215042,0.0711343,-1.02709,0.566913,0.999948,0.00915289,0.00457604,-0.000141711,-0.084185,-0.00240374,0.151108,0.0111638,-0.000691663,0.263756,0,0,0,0.00293367,0.00269598,0.0582736,1
1581496027174415976,-0.0940609,-0.00216675,-0.0517866,-0.0662689,-0.0505605,-0.0223327,0.0178138,0.923343,-0.0276994,0.999949,0.00898474,0.0045416,-0.000143872,-0.084185,-0.00240374,0.151108,0.0118511,-0.000355491,0.263762,0,0,0,0.00314629,0.00285502,0.0594453,1
1581496027184427528,-0.0948267,-0.00253384,-0.0517859,-0.0708171,-0.0546811,-0.0315416,-0.419017,-0.510328,-0.836627,0.999952,0.00875981,0.00433716,-0.000204028,-0.084185,-0.00240374,0.151108,0.0127701,0.000195154,0.263762,0,0,0,0.00314629,0.00285502,0.0594453,1
1581496027194390024,-0.0954307,-0.00278654,-0.0517565,-0.0700682,-0.0544232,-0.0316687,0.0859718,-0.129942,0.0631865,0.999952,0.00879142,0.00432455,-8.17908e-05,-0.084185,-0.00240374,0.151108,0.0134949,0.000574202,0.263723,0,0,0,0.00360841,0.00315841,0.0618942,1
1581496027204377608,-0.0965852,-0.00323244,-0.0516757,-0.073048,-0.053493,-0.0329893,-0.0795614,-0.311275,-0.509469,0.999953,0.00879834,0.00404902,6.35859e-05,-0.084185,-0.00240374,0.151108,0.0148803,0.00124305,0.263618,0,0,0,0.00360841,0.00315841,0.0618942,1
1581496027214397256,-0.0974554,-0.00367666,-0.0517051,-0.0758039,-0.0550472,-0.0188909,-0.278472,-0.345472,1.42804,0.999953,0.00890159,0.00378577,0.000184054,-0.084185,-0.00240374,0.151108,0.0159245,0.00190939,0.263656,0,0,0,0.00423574,0.00354893,0.0650685,1
1581496027224383720,-0.0974554,-0.00367666,-0.0517051,-0.0758039,-0.0550472,-0.0188909,-0.278472,-0.345472,1.42804,0.999953,0.00890159,0.00378577,0.000184054,-0.084185,-0.00240374,0.151108,0.0159245,0.00190939,0.263656,0,0,0,0.00455136,0.00374491,0.0665268,1
1581496027234452712,-0.098242,-0.00404992,-0.0516383,-0.0770731,-0.0545411,-0.0166188,-0.196649,-0.172885,0.360778,0.999954,0.00891571,0.00360796,0.000304907,-0.084185,-0.00240374,0.151108,0.0168684,0.00246927,0.26357,0,0,0,0.00455136,0.00374491,0.0665268,1
1581496027244383784,-0.0994637,-0.00445911,-0.0517099,-0.0684329,-0.0395013,-0.0436271,-0.902454,-1.43238,0.28345,0.999957,0.00871761,0.00323912,0.000433905,-0.084185,-0.00240374,0.151108,0.0183345,0.00308306,0.263663,0,0,0,0.00483196,0.0039152,0.0677822,1
