timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1581496026706762075,0.000749296,0.0251182,-8.99919,0.367997,0.999999,0.00139558,-4.14426e-05,-0.000135152
1581496026727343798,0.00913737,0.03201,-8.99754,0.367932,0.999998,0.00177888,-0.000507529,-0.000134307
1581496026738881588,0.00540728,0.0307358,-8.99501,0.367827,0.999998,0.00170852,-0.00030034,-0.000134697
1581496026746517658,0.00170936,0.0315622,-9.0008,0.368064,0.999998,0.0017533,-9.47188e-05,-0.000135044
1581496026756740570,0.0200667,-0.0277165,-8.95078,0.365959,0.999998,-0.00154811,-0.00112115,-0.000136945
1581496026763497829,0.0145599,0.0836423,-8.95265,0.366138,0.999989,0.00467132,-0.00081252,-0.000131416
1581496026775188684,0.0051369,-0.043157,-8.94543,0.365724,0.999997,-0.00241218,-0.000287449,-0.000135904
1581496026783462763,-0.000886569,0.0346013,-8.92931,0.365139,0.999998,0.00193749,4.99056e-05,-0.000135307
1581496026799078703,-0.0214472,0.00222633,-8.96463,0.366558,0.999999,0.000124011,0.00119623,-0.000135358
1581496026799078703,-0.0214447,0.0022302,-8.96128,0.366421,0.999999,0.000124273,0.00119653,-0.000135358
1581496026817244291,-0.00344445,0.0270112,-8.973,0.366928,0.999999,0.00150511,0.000192137,-0.000135499
1581496026823300838,0.0421122,0.0553928,-8.96329,0.36655,0.999992,0.00309021,-0.0023487,-0.000127951
1581496026835094690,-0.0235984,-0.0136293,-8.97961,0.36717,0.999999,-0.000759074,0.00131389,-0.000134212
1581496026847413778,0.0415446,0.105052,-8.93492,0.365437,0.99998,0.00587864,-0.00232399,-0.000121549
1581496026854867935,-0.0262702,0.0746586,-8.96424,0.36662,0.99999,0.00416392,0.00146582,-0.000141314
1581496026863693476,0.0575031,0.101591,-8.90188,0.364082,0.999978,0.00570617,-0.00322896,-0.000116784
1581496026878880739,0.0434489,0.0731027,-8.92944,0.365187,0.999989,0.00409352,-0.0024323,-0.000125253
1581496026887921333,-0.00546592,0.0969147,-8.97298,0.366994,0.999985,0.00540009,0.000305303,-0.00013686
1581496026896073818,0.0354886,0.0539834,-8.97202,0.366912,0.999994,0.00300862,-0.00197731,-0.000129261
1581496026903548479,0.00419027,0.116599,-8.96137,0.366534,0.999979,0.00650529,-0.000232912,-0.000133697
1581496026903548479,0.00419027,0.116599,-8.96137,0.366534,0.999979,0.00650529,-0.000232912,-0.000133697
1581496026921905279,0.067077,0.0851169,-9.00012,0.368077,0.999982,0.00472883,-0.00372569,-0.00011759
1581496026936022758,0.0621314,0.0558758,-8.97507,0.367027,0.999989,0.00311316,-0.00346083,-0.000124434
1581496026943801880,0.0812311,0.10655,-9.0272,0.3692,0.999972,0.00590163,-0.00449823,-0.00010866
1581496026951805353,0.0531303,0.00714799,-8.99202,0.367675,0.999996,0.000397854,-0.00295421,-0.000134033
1581496026960508347,0.0933352,0.116376,-9.01778,0.368821,0.999966,0.00645245,-0.00517388,-0.000101822
1581496026971558332,0.0038013,0.0612978,-9.05607,0.370349,0.999994,0.00338432,-0.000209417,-0.000134502
