timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1581496871725364296,-0.0802228,0.00392122,-0.0352485,-0.00852114,0.000138652,0.0115337,-0.281673,-0.19375,0.0712447,0.999867,0.00520326,0.014356,0.00580623,-0.0856824,0.000988698,0.162821,-0.00655153,-0.00439878,0.257491,0,0,0,2.70507e-312,2.70503e-312,2.71601e-312,1
1581496871734737224,-0.0804276,0.00383144,-0.0352356,-0.0104029,-0.00127635,0.011962,-0.326871,-0.307429,-0.0190778,0.999866,0.00516011,0.0144629,0.00572365,-0.0856824,0.000988698,0.162821,-0.0063057,-0.00426412,0.257474,0,0,0,0,0,0,1
1581496871744622568,-0.0805331,0.00378159,-0.0352315,-0.010256,-0.000985389,0.0114483,-0.194653,-0.122478,-0.0107152,0.999865,0.00515966,0.0144993,0.0057414,-0.0856824,0.000988698,0.162821,-0.00617907,-0.00418934,0.257469,0,0,0,2.13212e-05,-1.55481e-05,0.00191644,1
1581496871754629352,-0.0806318,0.00373681,-0.0352212,-0.00907794,-0.000652798,0.013015,-0.0622368,-0.0937667,0.234474,0.999865,0.0051617,0.0144914,0.00574196,-0.0856824,0.000988698,0.162821,-0.0060607,-0.00412217,0.257455,0,0,0,2.13212e-05,-1.55481e-05,0.00191644,1
1581496871764623656,-0.0807305,0.00370614,-0.0352313,-0.0127912,0.00234756,0.00765728,-0.725423,0.28207,-0.70779,0.999865,0.0051969,0.0145211,0.00569053,-0.0856824,0.000988698,0.162821,-0.00594223,-0.00407616,0.257468,0,0,0,3.60442e-05,-3.24773e-05,0.0037056,1
1581496871774634536,-0.0809159,0.00355984,-0.0352091,-0.0127912,0.00234756,0.00765728,-0.725423,0.28207,-0.70779,0.999865,0.0051969,0.0145211,0.00569053,-0.0856824,0.000988698,0.162821,-0.00571976,-0.00385672,0.25744,0,0,0,3.60442e-05,-3.24773e-05,0.0037056,1
1581496871784622792,-0.0809934,0.00336415,-0.0353362,-0.00328839,-0.0179222,0.00136983,0.250621,-0.565213,-0.337378,0.999867,0.00538713,0.0144453,0.00525559,-0.0856824,0.000988698,0.162821,-0.00562675,-0.00356318,0.257605,0,0,0,8.78479e-05,-7.79286e-05,0.00645038,1
1581496871794632680,-0.0810044,0.00320369,-0.0354589,-0.00652881,-0.0166327,0.00089224,-0.709428,0.0120603,0.0136979,0.999869,0.00551185,0.0143494,0.00503521,-0.0856824,0.000988698,0.162821,-0.00561355,-0.00332249,0.257764,0,0,0,8.78479e-05,-7.79286e-05,0.00645038,1
1581496871804645512,-0.0810337,0.00302176,-0.0355733,-0.00613118,-0.0181261,0.00198211,-0.205485,-0.321489,0.199109,0.999873,0.00566614,0.0141383,0.00473534,-0.0856824,0.000988698,0.162821,-0.00557843,-0.0030496,0.257913,0,0,0,9.19832e-05,-1.77902e-05,0.00819128,1
1581496871814635432,-0.081052,0.00270176,-0.0357008,-0.00457509,-0.0201345,0.0119544,-0.391384,-0.968594,0.6801,0.99988,0.00584847,0.0136328,0.00437352,-0.0856824,0.000988698,0.162821,-0.00555641,-0.00256959,0.258079,0,0,0,9.19832e-05,-1.77902e-05,0.00819128,1
1581496871824646120,-0.0810458,0.00255813,-0.0357187,-0.00105972,-0.0110283,0.0139278,0.205287,1.06531,0.342854,0.999883,0.00586056,0.0134021,0.00440787,-0.0856824,0.000988698,0.162821,-0.00556388,-0.00235414,0.258102,0,0,0,8.47424e-05,0.000111815,0.0109154,1
1581496871834631496,-0.0810238,0.0023839,-0.0356944,-0.000382544,-0.0237457,0.017713,-0.174523,-1.65175,0.524575,0.999886,0.00587204,0.0131673,0.00457656,-0.0856824,0.000988698,0.162821,-0.00559025,-0.0020928,0.25807,0,0,0,8.47424e-05,0.000111815,0.0109154,1
1581496871844633928,-0.0809865,0.00223699,-0.035641,0.00220344,-0.00248668,0.0165982,0.0400661,2.13155,-0.0213681,0.999887,0.00575917,0.0129913,0.00489452,-0.0856824,0.000988698,0.162821,-0.00563503,-0.00187244,0.258001,0,0,0,5.98522e-05,0.000215305,0.0126386,1
1581496871854640360,-0.0809373,0.00208609,-0.0356085,0.002468,-0.0263868,0.0144074,-0.233755,-2.82247,-0.185681,0.999888,0.00571299,0.0127953,0.00518244,-0.0856824,0.000988698,0.162821,-0.0056941,-0.00164609,0.257959,0,0,0,3.79493e-05,0.000217021,0.0136504,1
